CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
4125,William Davis,bradley16@example.com,63,Male,New Lisa,2,Electronics,Mobile Phones,621.74,32.26,13x32x26,4125,23/05/2021,€962.16,Express,Shipped,4125,83,315,2022-07-22,389,Velazquezville,18901,0,Johnson-Rodriguez,Port Robynmouth,
4934,Jason Miller,thomasstephens@example.net,25,Male,Nielsenshire,1,Electronics,Cameras,746.38,40.1,12x19x43,4934,09-27-2020,€1314.78,Two-day,Shipped,4934,903,167,2021-10-17,188,West Jeremyberg,5869,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5739,Donna Thompson,qmathews@example.net,42,Female,Port Natalie,1,Electronics,Cameras,992.43,14.34,9x34x48,5739,04-12-2023,$1558.65,Express,Pending,5739,883,84,2020-10-21,185,Grahambury,19712,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5631,Travis Valdez,wilsoneric@example.com,52,Female,New Victoria,8,Clothing,Shoes,238.0,48.34,6x32x39,5631,25/07/2022,€2520.7,Standard,Delivered,5631,278,470,2020-11-18,164,Austinland,7259,6,Morgan LLC,New Marktown,2.48
5368,Bobby Carroll,monicamccullough@example.com,38,Female,South Tracymouth,10,Electronics,Laptops,347.1,15.6,34x1x20,5368,2023-05-07,£2360.85,Standard,Pending,5368,712,442,2022-02-28,49,New Daniel,9432,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
275,Luis Freeman,sabrinalittle@example.org,66,Male,Christinaland,13,Electronics,Headphones,473.97,33.27,22x16x19,275,01/07/2021,$963.9,Standard,Shipped,275,894,32,2021-02-22,291,Dannyport,11559,2,Miller-Pearson,Clarkmouth,9.83
5889,Megan Smith,ugallagher@example.net,54,Male,East Brandonborough,13,Electronics,Headphones,43.51,17.85,26x8x33,5889,01/03/2022,$305.37,Standard,Cancelled,5889,269,75,2022-03-13,245,North Kathryn,12829,7,Miller Group,Clarkmouth,6.56
2578,Rachel Dawson,gomeznancy@example.org,30,Male,Sullivanfort,13,Electronics,Headphones,280.05,4.4,37x16x30,2578,2020-11-09,€1747.2,Two-day,Cancelled,2578,216,121,2022-06-13,312,Lake Lynnstad,17945,0,Johnson-Rodriguez,Port Robynmouth,
4193,Brandon Martinez,leviwhite@example.org,35,Female,Isaiahside,21,Furniture,Sofas,101.11,26.11,24x18x37,4193,16/10/2021,€345.48,Express,Cancelled,4193,146,357,2021-02-19,137,Marialand,10983,6,Morgan LLC,New Marktown,2.48
4136,Maria Sanchez,jessicablackburn@example.org,47,Male,North Shawnmouth,10,Electronics,Laptops,529.79,45.21,3x6x4,4136,06-07-2021,€1260.51,Two-day,Pending,4136,228,442,2021-04-20,450,Port Rachel,6130,9,Johnson-Rodriguez,Katherineborough,7.81
2632,Melissa Nguyen,jamesfields@example.net,60,Female,North Stephenbury,2,Electronics,Mobile Phones,111.08,39.59,16x49x49,2632,12-31-2021,£2409.1,Express,Pending,2632,218,367,2022-04-24,344,Barnesmouth,19605,6,Morgan LLC,New Marktown,2.48
8469,Alejandro Peters,jenkinsmeredith@example.org,31,Female,Marilynborough,9,Furniture,Beds,623.38,2.73,4x18x30,8469,09/07/2023,£884.45,Express,Delivered,8469,448,193,2021-06-29,219,Michaelshire,15313,7,Miller Group,Clarkmouth,6.56
329,Jennifer Anderson,stephanie19@example.com,18,Male,Dianachester,16,Furniture,Tables,764.79,30.97,47x25x48,329,30/04/2021,$68.13,Two-day,Pending,329,481,197,2021-03-14,145,Lake Jessicaville,7594,8,Parks-Gallegos,Jenkinsside,6.82
5794,Molly Allen,martincharlene@example.org,32,Male,West Melissa,0,Electronics,Smart Watches,317.79,15.39,33x36x30,5794,2022-07-02,€239.3,Express,Shipped,5794,712,16,2021-02-28,47,West Justin,12698,9,Johnson-Rodriguez,Katherineborough,7.81
3371,Emma Jensen,davidmorrison@example.com,59,Female,North Catherine,21,Furniture,Sofas,955.81,34.85,22x28x40,3371,01/05/2021,£172.38,Standard,Pending,3371,999,161,2021-03-02,404,Contrerasmouth,18304,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
4205,Shawna Alexander,delliott@example.net,60,Male,West Joelmouth,12,Clothing,Dresses,566.16,5.61,48x29x13,4205,2022-08-09,$439.49,Express,Delivered,4205,232,12,2021-07-16,241,Ianmouth,6693,9,Johnson-Rodriguez,Katherineborough,7.81
3044,John Carter,mackenziepineda@example.org,49,Male,West Biancamouth,4,Clothing,T-Shirts,256.72,13.94,28x8x10,3044,07-18-2023,$384.86,Standard,Delivered,3044,486,216,2022-04-30,197,West Cathyville,18819,8,Parks-Gallegos,Jenkinsside,6.82
3643,Caitlin Knox,washingtonmichael@example.com,50,Male,East James,9,Furniture,Beds,403.43,6.88,14x20x24,3643,23/05/2021,€270.78,Standard,Pending,3643,399,202,2021-01-02,90,Port Andrew,12937,5,Morgan LLC,Port Robynmouth,1.23
3140,Joseph Sullivan,mandy36@example.com,30,Female,East Bobbyview,9,Furniture,Beds,968.12,11.39,31x13x21,3140,2022-06-26,€1096.11,Express,Cancelled,3140,948,262,2022-06-16,153,North Tracyborough,15164,5,Morgan LLC,Port Robynmouth,1.23
4892,Dr. Gabrielle Richards MD,brandonsmith@example.com,60,Male,Jeffreyton,3,Furniture,Cabinets,497.38,6.15,46x2x13,4892,14/02/2022,€2765.04,Express,Delivered,4892,778,144,2021-02-21,63,Dayshire,13799,5,Morgan LLC,Port Robynmouth,1.23
3696,Juan Daniels,owade@example.net,65,Female,Rayview,10,Electronics,Laptops,527.0,32.57,35x8x18,3696,2022-01-04,$1354.38,Express,Delivered,3696,482,488,2022-05-24,228,Kellyborough,16578,8,Parks-Gallegos,Jenkinsside,6.82
3904,Dawn Wallace,areeves@example.net,29,Female,East Jeffrey,21,Furniture,Sofas,825.05,17.71,46x48x30,3904,2022-04-29,$108.19,Standard,Cancelled,3904,405,196,2022-05-20,342,North Jennahaven,11583,5,Morgan LLC,Port Robynmouth,1.23
9773,Christopher Mcgrath,jonathansmith@example.net,37,Female,West Tamara,2,Electronics,Mobile Phones,775.07,29.57,37x19x22,9773,2022-12-23,£274.11,Two-day,Shipped,9773,551,425,2021-11-01,411,New Renee,14875,0,Johnson-Rodriguez,Port Robynmouth,
5440,Mark Chaney,dgrant@example.com,34,Female,Lake Kyle,9,Furniture,Beds,484.42,16.13,25x46x33,5440,03/02/2022,£266.54,Two-day,Delivered,5440,28,60,2022-01-28,320,West Cindy,5650,7,Miller Group,Clarkmouth,6.56
655,Seth Arnold,ghenderson@example.net,46,Female,Colefurt,6,Furniture,Chairs,662.77,33.91,23x5x17,655,2021-12-05,$745.38,Two-day,Shipped,655,181,147,2021-06-29,423,North Susan,19288,7,Miller Group,Clarkmouth,6.56
570,Elaine Hill,travis90@example.com,21,Male,Nicholashaven,48,Clothing,Jeans,947.1,20.61,13x21x22,570,02/03/2022,£221.44,Two-day,Delivered,570,849,25,2021-12-01,133,Adamville,9497,7,Miller Group,Clarkmouth,6.56
8248,Chelsea George,echandler@example.com,58,Male,Keithbury,4,Clothing,T-Shirts,382.9,10.04,48x44x4,8248,12-14-2020,$998.48,Standard,Delivered,8248,782,210,2020-11-03,193,Markmouth,15936,5,Morgan LLC,Port Robynmouth,1.23
1865,Matthew Garcia,levyrebecca@example.net,56,Male,Crystaltown,0,Electronics,Smart Watches,120.35,32.07,47x34x7,1865,23/10/2020,£1170.34,Two-day,Cancelled,1865,67,203,2022-08-27,145,Lake Jessicaville,7594,5,Morgan LLC,Port Robynmouth,1.23
9515,Crystal Edwards,jenningschristopher@example.com,49,Male,East Jamesfort,1,Electronics,Cameras,213.01,48.02,32x2x17,9515,2023-07-04,€374.76,Two-day,Shipped,9515,870,125,2021-07-04,129,North Blakeland,15758,2,Miller-Pearson,Clarkmouth,9.83
8803,Jennifer Allen DVM,robinsonjoshua@example.com,56,Female,West Barbaraport,9,Furniture,Beds,609.6,16.51,5x19x26,8803,20/11/2021,€1829.18,Express,Cancelled,8803,671,70,2021-08-19,143,Jamesburgh,9181,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
9946,Jose Fuentes,jennifer78@example.com,41,Female,Wileyville,2,Electronics,Mobile Phones,764.26,11.96,18x23x11,9946,2021-06-14,£2029.8,Standard,Delivered,9946,9,232,2021-08-06,238,South Jamie,15423,8,Parks-Gallegos,Jenkinsside,6.82
5201,Manuel Carter,becksteven@example.com,39,Male,East David,0,Electronics,Smart Watches,277.93,4.51,13x34x50,5201,10-27-2020,$457.4,Standard,Shipped,5201,409,217,2021-05-03,336,Martinezport,17218,7,Miller Group,Clarkmouth,6.56
2190,Theresa Martinez,marissa89@example.net,21,Male,Melissahaven,11,Clothing,Hats,442.4,4.34,16x1x7,2190,2021-01-08,£35.55,Standard,Delivered,2190,560,340,2021-09-29,445,Lake Cameronville,18580,6,Morgan LLC,New Marktown,2.48
9902,Paula Ross,erikaball@example.org,38,Male,Huffmanmouth,0,Electronics,Smart Watches,640.52,18.54,23x37x16,9902,01-25-2023,£3985.8,Express,Cancelled,9902,382,42,2020-09-24,236,Hallview,10609,3,Johnson-Rodriguez,Katherineborough,7.4
9805,Jerry Woodward,billy18@example.net,33,Female,Rickytown,6,Furniture,Chairs,639.93,4.12,3x17x25,9805,15/05/2023,€453.02,Standard,Cancelled,9805,151,156,2021-03-05,102,East Sandramouth,15189,5,Morgan LLC,Port Robynmouth,1.23
3099,Manuel Cardenas,williammclean@example.org,27,Male,Rivasshire,2,Electronics,Mobile Phones,705.01,15.71,8x20x49,3099,10-16-2020,$357.42,Express,Pending,3099,590,350,2021-06-14,277,South Sarahland,17642,0,Johnson-Rodriguez,Port Robynmouth,
4169,Henry Bailey,lozanoryan@example.org,53,Male,Port Deannaberg,1,Electronics,Cameras,877.86,13.81,36x23x42,4169,08-05-2022,€48.6,Two-day,Shipped,4169,330,469,2022-05-27,243,East Evan,17827,3,Johnson-Rodriguez,Katherineborough,7.4
2591,Christopher Gill,ithomas@example.com,61,Male,North Marystad,6,Furniture,Chairs,475.1,38.42,21x39x37,2591,08-02-2021,$2324.25,Two-day,Delivered,2591,169,35,2022-04-03,498,Rioshaven,17772,7,Miller Group,Clarkmouth,6.56
9165,Catherine Ware,hannah39@example.com,52,Male,Jacobsfurt,16,Furniture,Tables,870.53,12.41,12x14x15,9165,09-25-2021,£1424.12,Standard,Shipped,9165,438,456,2021-08-11,151,Joneshaven,10220,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
7129,Terry Chen,megan10@example.com,38,Female,Teresamouth,3,Furniture,Cabinets,195.61,27.65,10x48x39,7129,2021-12-13,$1710.52,Standard,Shipped,7129,407,33,2021-04-30,359,New Michaelhaven,9972,3,Johnson-Rodriguez,Katherineborough,7.4
6066,Jacob Powell,rchavez@example.org,34,Male,Anneville,11,Clothing,Hats,147.95,1.9,36x22x21,6066,2022-09-09,$1482.7,Standard,Delivered,6066,894,31,2022-03-29,66,Nelsonton,14819,0,Johnson-Rodriguez,Port Robynmouth,
3408,Joshua Douglas,davidsmith@example.net,51,Female,Aliciaport,11,Clothing,Hats,353.66,28.56,15x33x9,3408,24/03/2022,£1295.88,Express,Delivered,3408,805,414,2021-08-20,367,Jeffreyshire,15437,2,Miller-Pearson,Clarkmouth,9.83
8888,Allison Mueller,oleonard@example.org,59,Male,Reyesview,0,Electronics,Smart Watches,999.78,12.7,43x29x10,8888,2023-06-11,£471.46,Standard,Shipped,8888,577,72,2020-11-24,461,North Monicastad,19832,7,Miller Group,Clarkmouth,6.56
610,Jamie Gallegos,williamslisa@example.org,20,Female,East Bailey,6,Furniture,Chairs,495.86,37.64,36x43x21,610,19/10/2021,$339.73,Standard,Cancelled,610,654,120,2021-09-04,17,Port Alyssa,13507,8,Parks-Gallegos,Jenkinsside,6.82
9996,Andrew Frye,coopermallory@example.com,43,Female,East Roberto,10,Electronics,Laptops,7.06,44.54,50x46x18,9996,08-16-2021,€216.89,Express,Cancelled,9996,369,177,2020-11-27,52,North Mary,19446,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5283,Gwendolyn Patterson,stuart16@example.com,32,Male,New Williamfort,6,Furniture,Chairs,280.03,11.19,1x42x22,5283,18/08/2022,£2352.33,Express,Cancelled,5283,30,221,2022-08-29,454,North Kristinaton,5751,3,Johnson-Rodriguez,Katherineborough,7.4
560,William Porter,todd18@example.com,64,Female,Lake Heathershire,8,Clothing,Shoes,687.26,6.92,3x41x6,560,11-21-2022,£977.59,Express,Shipped,560,993,436,2021-10-20,321,North Vanessa,12259,3,Johnson-Rodriguez,Katherineborough,7.4
435,Michelle Steele,anthony89@example.org,65,Female,Port Nathanmouth,12,Clothing,Dresses,610.13,48.42,39x8x12,435,21/08/2023,£689.19,Express,Cancelled,435,245,155,2020-12-15,426,North Cynthia,16963,0,Johnson-Rodriguez,Port Robynmouth,
1596,Michael Henson,jesse81@example.org,30,Male,West Lawrence,13,Electronics,Headphones,564.91,13.11,42x5x30,1596,05-14-2022,€606.75,Two-day,Cancelled,1596,696,144,2021-11-26,323,North Morganfort,10174,0,Johnson-Rodriguez,Port Robynmouth,
2765,John Turner,samuelsmith@example.net,57,Male,Katherineview,2,Electronics,Mobile Phones,377.07,22.0,34x49x5,2765,2023-04-20,$877.08,Two-day,Delivered,2765,231,39,2021-01-22,39,New Samantha,8984,8,Parks-Gallegos,Jenkinsside,6.82
9737,Cynthia Myers,vfields@example.org,43,Female,South Donaldview,8,Clothing,Shoes,838.86,1.84,46x19x21,9737,2021-01-20,£361.34,Two-day,Shipped,9737,989,393,2022-06-28,386,Adamsville,9263,6,Morgan LLC,New Marktown,2.48
7413,Sandra Buchanan,xwashington@example.com,34,Male,South Kylemouth,10,Electronics,Laptops,599.31,27.62,10x28x46,7413,2022-02-07,£567.54,Two-day,Shipped,7413,812,204,2022-05-20,496,Mercadoburgh,19810,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
7088,Jamie Cook,fraziernathaniel@example.org,26,Female,Port Richardport,3,Furniture,Cabinets,287.06,32.31,6x48x10,7088,04/08/2023,€3226.36,Two-day,Shipped,7088,99,243,2021-12-17,53,Davidmouth,13536,2,Miller-Pearson,Clarkmouth,9.83
3792,Melissa Tyler,wwright@example.com,37,Male,Johnmouth,6,Furniture,Chairs,164.69,36.2,23x23x41,3792,16/02/2023,$2704.47,Two-day,Pending,3792,438,121,2022-07-11,195,West Maryview,19788,8,Parks-Gallegos,Jenkinsside,6.82
7575,Elizabeth Perez,lthompson@example.net,66,Female,Michealchester,6,Furniture,Chairs,136.85,2.27,47x7x25,7575,2022-02-25,£1581.68,Express,Delivered,7575,27,271,2021-07-13,157,Lake Jameston,10945,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
7578,Jessica Brown,ohowell@example.net,55,Male,South Nathan,4,Clothing,T-Shirts,689.7,18.64,1x11x28,7578,26/12/2022,€90.63,Standard,Shipped,7578,897,150,2022-05-27,204,North Monicaville,14702,7,Miller Group,Clarkmouth,6.56
7344,Linda Knapp,stephentorres@example.com,23,Male,Nathanchester,0,Electronics,Smart Watches,261.16,34.36,24x48x21,7344,11/01/2021,£963.64,Standard,Pending,7344,561,357,2021-12-22,200,Lake Codyton,9884,2,Miller-Pearson,Clarkmouth,9.83
7801,Richard Martinez,thomasmurray@example.org,65,Male,Pooleburgh,0,Electronics,Smart Watches,796.83,38.82,14x27x25,7801,2020-10-25,$3328.88,Standard,Pending,7801,930,348,2022-07-06,343,Martinezshire,15984,7,Miller Group,Clarkmouth,6.56
8567,Sandra Young,rogercompton@example.net,61,Female,Williamshaven,1,Electronics,Cameras,844.09,1.06,9x35x37,8567,16/02/2023,$3129.12,Two-day,Cancelled,8567,424,207,2021-04-09,418,East David,12671,6,Morgan LLC,New Marktown,2.48
7211,Steven Robinson,wlopez@example.net,57,Male,Hawkinsport,3,Furniture,Cabinets,815.28,39.6,7x10x12,7211,21/02/2021,€1256.02,Express,Cancelled,7211,793,271,2022-02-03,273,South Peggy,7933,3,Johnson-Rodriguez,Katherineborough,7.4
8635,James Owens,gardnerashley@example.org,33,Female,North Jennifer,8,Clothing,Shoes,947.42,26.76,35x31x17,8635,25/12/2022,€1139.58,Standard,Shipped,8635,868,83,2020-12-31,125,Bennetttown,14997,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
7673,Mrs. Sally Reid MD,woodjennifer@example.com,51,Male,Torresberg,2,Electronics,Mobile Phones,671.29,24.96,1x11x35,7673,04-22-2021,£130.04,Standard,Pending,7673,699,47,2022-06-11,99,South Stephaniefurt,11136,2,Miller-Pearson,Clarkmouth,9.83
661,Robert Snyder,pflores@example.org,41,Male,New Sally,8,Clothing,Shoes,246.8,40.24,49x11x24,661,27/03/2023,$2723.2,Express,Cancelled,661,858,203,2021-01-09,450,Port Rachel,6130,6,Morgan LLC,New Marktown,2.48
9049,Amanda Beasley,tclarke@example.org,26,Male,Greenville,4,Clothing,T-Shirts,871.34,28.39,49x16x14,9049,11/01/2022,£1888.6,Express,Cancelled,9049,828,424,2021-07-29,2,Youngton,5722,9,Johnson-Rodriguez,Katherineborough,7.81
7720,Samuel Taylor,wagnermeredith@example.com,19,Male,West Jamesborough,2,Electronics,Mobile Phones,725.35,43.55,30x9x20,7720,2023-04-09,€1275.52,Express,Cancelled,7720,809,350,2021-11-08,423,North Susan,19288,7,Miller Group,Clarkmouth,6.56
100,Kevin Arnold,,19,Female,Hodgesville,21,Furniture,Sofas,970.29,47.37,13x41x13,100,2021-06-13,€1233.72,Standard,Cancelled,100,190,167,2021-07-14,54,Jasonborough,15745,5,Morgan LLC,Port Robynmouth,1.23
8103,Mark Parker,jvincent@example.net,25,Male,Gregorychester,12,Clothing,Dresses,53.09,38.59,6x30x21,8103,08-17-2022,$1383.74,Two-day,Cancelled,8103,609,474,2022-06-04,121,North Rodneyfurt,8821,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4986,Casey Lopez,jennifer07@example.com,19,Female,Robertaberg,3,Furniture,Cabinets,372.78,5.1,21x44x7,4986,22/07/2022,£3324.2,Two-day,Delivered,4986,397,76,2021-01-08,442,Geoffreyport,8692,0,Johnson-Rodriguez,Port Robynmouth,
9836,Abigail Lewis,frojas@example.net,54,Male,Morrisonview,12,Clothing,Dresses,514.66,7.93,21x45x24,9836,02/09/2020,€2244.36,Standard,Cancelled,9836,79,486,2022-04-29,433,Mistyburgh,11268,2,Miller-Pearson,Clarkmouth,9.83
5616,Elijah Hill,woodmarie@example.com,61,Male,Stuartview,9,Furniture,Beds,529.67,35.27,43x46x21,5616,01-11-2022,€2679.45,Two-day,Pending,5616,26,270,2021-04-06,421,Kristinaton,10431,6,Morgan LLC,New Marktown,2.48
5989,Brian Romero,andrewwoodard@example.org,53,Male,Port Katherinebury,9,Furniture,Beds,97.98,4.93,46x8x27,5989,2021-10-03,€2261.37,Two-day,Delivered,5989,302,435,2021-03-31,360,Ericville,13688,2,Miller-Pearson,Clarkmouth,9.83
3210,Anthony Hart,stephanie98@example.com,63,Male,South Scott,11,Clothing,Hats,774.62,9.57,49x39x24,3210,03-31-2022,£479.83,Standard,Shipped,3210,879,283,2022-02-24,145,Lake Jessicaville,7594,5,Morgan LLC,Port Robynmouth,1.23
2821,Mindy Jackson,stephen65@example.org,68,Male,Parkermouth,2,Electronics,Mobile Phones,323.27,10.38,45x6x44,2821,2022-06-11,£1399.6,Two-day,Delivered,2821,254,258,2021-04-22,56,South Kristinmouth,14672,9,Johnson-Rodriguez,Katherineborough,7.81
981,Cynthia Hopkins,etaylor@example.net,44,Male,Hammondtown,3,Furniture,Cabinets,294.02,14.34,50x22x1,981,12-05-2021,€936.9,Standard,Cancelled,981,245,412,2021-09-01,317,Aaronmouth,11416,9,Johnson-Rodriguez,Katherineborough,7.81
5901,David Martinez,gregoryday@example.com,33,Male,Millerland,10,Electronics,Laptops,878.04,1.22,31x12x33,5901,18/09/2020,€2535.96,Two-day,Shipped,5901,818,283,2021-05-12,271,Gibsontown,10403,3,Johnson-Rodriguez,Katherineborough,7.4
7821,Edward Thomas,taylorlindsay@example.org,35,Male,West Karentown,3,Furniture,Cabinets,817.95,35.85,49x42x21,7821,03/11/2022,$643.9,Standard,Pending,7821,699,284,2022-02-12,321,North Vanessa,12259,9,Johnson-Rodriguez,Katherineborough,7.81
2343,Elizabeth Flores,sarah32@example.com,19,Male,Joshuaside,9,Furniture,Beds,275.32,48.13,17x17x45,2343,2020-10-16,£1581.0,Standard,Shipped,2343,549,23,2020-11-28,492,Cainshire,18296,5,Morgan LLC,Port Robynmouth,1.23
6386,Garrett Walker,nfrederick@example.com,25,Male,New Lisa,1,Electronics,Cameras,188.28,16.33,24x13x20,6386,05-03-2022,€3623.9,Express,Pending,6386,361,380,2021-04-15,282,Rebekahfurt,8508,3,Johnson-Rodriguez,Katherineborough,7.4
9204,Deborah Frey,jameswilliams@example.net,66,Male,Heiditon,13,Electronics,Headphones,536.05,18.25,39x20x25,9204,12-10-2022,€432.05,Express,Delivered,9204,783,396,2020-11-24,271,Gibsontown,10403,2,Miller-Pearson,Clarkmouth,9.83
4489,Matthew Lee,davistimothy@example.org,65,Male,East Jessica,1,Electronics,Cameras,975.99,45.92,3x15x3,4489,2020-12-03,£3384.48,Express,Pending,4489,598,459,2020-10-01,262,Franklinstad,17158,8,Parks-Gallegos,Jenkinsside,6.82
8062,Victor Clark,mcollins@example.com,57,Female,Evansport,1,Electronics,Cameras,501.98,18.42,28x5x7,8062,09/06/2022,€783.05,Express,Delivered,8062,431,58,2021-02-08,159,West Kelsey,8844,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
9337,Trevor Martin,lauriemartinez@example.net,46,Female,Grossville,0,Electronics,Smart Watches,463.02,45.27,7x47x9,9337,16/05/2023,$1200.96,Two-day,Delivered,9337,725,84,2022-07-22,57,Princemouth,6544,5,Morgan LLC,Port Robynmouth,1.23
1240,Robert Elliott,kimberlywillis@example.com,18,Female,Port Beverly,8,Clothing,Shoes,441.41,32.09,41x10x49,1240,05/04/2022,$3645.68,Two-day,Delivered,1240,595,277,2021-10-11,267,Christianborough,11229,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
9789,Mary Singleton,parksrobin@example.net,19,Female,Mendozaborough,10,Electronics,Laptops,157.0,15.17,26x28x28,9789,24/12/2021,€60.52,Express,Pending,9789,170,452,2022-07-25,308,South Jonathanburgh,17781,5,Morgan LLC,Port Robynmouth,1.23
9514,Kelly Jenkins,ysoto@example.net,24,Male,Port Lisamouth,4,Clothing,T-Shirts,494.09,14.76,1x48x21,9514,09/11/2022,€3235.52,Express,Delivered,9514,117,341,2021-10-11,259,Sweeneytown,13411,9,Johnson-Rodriguez,Katherineborough,7.81
6836,Dustin Stark,lindsey12@example.com,44,Male,Gillville,16,Furniture,Tables,197.66,26.93,21x31x23,6836,2023-07-19,$2429.65,Express,Cancelled,6836,853,242,2022-02-02,34,Port Amyville,13846,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3849,Anthony Christian,mary62@example.org,22,Male,West Linda,4,Clothing,T-Shirts,283.91,44.03,37x43x15,3849,12-24-2022,€2681.76,Two-day,Pending,3849,288,46,2021-09-08,87,New Leonard,5496,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
788,Christopher Carey,roger90@example.net,56,Female,Combsshire,6,Furniture,Chairs,841.01,44.16,16x28x34,788,2023-02-03,£1599.48,Express,Delivered,788,287,342,2022-02-23,68,East Ronaldborough,14259,5,Morgan LLC,Port Robynmouth,1.23
9688,John Norton,bthomas@example.net,69,Female,Lindseyshire,3,Furniture,Cabinets,997.43,6.88,15x3x28,9688,10-15-2020,€381.96,Express,Pending,9688,961,57,2021-03-05,147,West Blakeside,10745,2,Miller-Pearson,Clarkmouth,9.83
3026,Jennifer Stephens,johnsonlori@example.org,56,Female,New Stevemouth,16,Furniture,Tables,441.75,28.75,24x50x41,3026,07-26-2022,£1210.62,Express,Delivered,3026,370,40,2021-05-27,170,Brianbury,14990,9,Johnson-Rodriguez,Katherineborough,7.81
6964,Alexander Johnson,michael46@example.com,33,Male,North Jamesville,0,Electronics,Smart Watches,646.88,43.56,48x14x47,6964,06/12/2022,£332.7,Express,Pending,6964,854,115,2021-08-04,106,New Melanie,6702,5,Morgan LLC,Port Robynmouth,1.23
